node_id,price_dp,geometry
GUALALA_6_N001,62.6465,POINT (-123.522777 38.786699)
GUSTINE_6_N001,52.07955,POINT (-121.01302629664288 37.253223999986524)
GUSTINE_6_N002,52.07955,POINT (-121.01313970335713 37.253223999986524)
GYSRVLLE_6_N001,57.37815,POINT (-122.907957 38.70981887157317)
GYSRVLLE_6_N003,57.37815,POINT (-122.90789721183104 38.70973806419826)
HALSEYF_7_N001,55.06448,POINT (-121.08772559737287 38.90131699998584)
HAL_SUB_LNODEON1,52.60683,POINT (-118.30334578612137 33.84769999998815)
HAL_SUB_LNODEONA,52.60683,POINT (-118.30345421387864 33.84769999998815)
HAMILTON_6_N001,53.71797,POINT (-122.011361 39.746242)
HAMMER_6_N001,55.48594,POINT (-121.320367 38.02138220754234)
HAMMER_6_N003,55.48594,POINT (-121.32030740848892 38.02130089621381)
HAMMER_6_N004,55.48594,POINT (-121.32042659151108 38.02130089621381)
HAMMONDS_1_N001,-13.14,POINT (-120.603287 36.72011)
HARBORG_7_N101,54.41312,POINT (-118.25010824500784 33.770089981295506)
HARDING_6_N001,56.0869,POINT (-121.29050568468435 37.963708999986125)
HARDING_6_N004,56.0869,POINT (-121.29062031531565 37.963708999986125)
HARDWICK_6_N001,55.84173,POINT (-119.68624 36.404261)
HARRIS_6_N001,66.78017,POINT (-124.13194328500423 40.78104299998464)
HARRIS_6_N003,66.78017,POINT (-124.13206271499577 40.78104299998464)
HARTER_6_N001,54.57185,POINT (-121.6480072716394 39.14325399998575)
HARTER_6_N003,54.57185,POINT (-121.6481227283606 39.14325399998575)
HARTLEY_6_N001,53.81026,POINT (-122.932322 39.077268)
HAR_GS_LNODE10AUX,52.60683,POINT (-118.26588005129787 33.77070285420546)
HAR_GS_LNODE11AUX,52.60683,POINT (-118.2658363056699 33.770785160786886)
HAR_GS_LNODE12AUX,52.60683,POINT (-118.26576205737284 33.77085063868779)
HAR_GS_LNODE13AUX,52.60683,POINT (-118.26566671029164 33.770893238769126)
HAR_GS_LNODE14AUX,52.60683,POINT (-118.26556034876025 33.77090995880947)
HAR_GS_LNODE1AUX,52.60683,POINT (-118.26545270896402 33.770900443776654)
HAR_GS_LNODE2AUX,52.60683,POINT (-118.26535246672638 33.770866485380765)
HAR_GS_LNODE5AUX,52.60683,POINT (-118.26526678898045 33.77081149182394)
HAR_SUB_LNODEONA,52.60683,POINT (-118.26520109800133 33.77073997374512)
HAR_SUB_LNODEONB,52.60683,POINT (-118.26515900180253 33.77065707494083)
HAR_SUB_LNODEONC,52.60683,POINT (-118.26514234955444 33.77056816417163)
HATTON_6_N001,56.10446,POINT (-121.897162 36.55679)
HAWKINS_LNODEDR1,54.24891,POINT (-120.645598336747 37.5799617816957)
HAWKINS_LNODEDR3,54.28723,POINT (-120.645311774451 37.5799481743814)
HAWKINS_LNODEDR5,54.24891,POINT (-120.645562968772 37.5798175544824)
HAWKINS_LNODEDR7,54.28723,POINT (-120.645479899093 37.5799502934699)
HAY_GS_LNODE10AUX,52.62325,POINT (-118.09919670179296 33.765034221459466)
HAY_GS_LNODE12AUX,52.62325,POINT (-118.09909035381168 33.76505094051277)
HAY_GS_LNODE14AUX,52.62325,POINT (-118.09898272772843 33.765041426041684)
HAY_GS_LNODE15AUX,52.62325,POINT (-118.0988824982613 33.7650074696504)
HAY_GS_LNODE9AUX,52.62325,POINT (-118.09879683143038 33.7649524793399)
HAY_LNODESS1,52.62325,POINT (-118.09873114881994 33.76488096548275)
HAY_LNODESS2,52.62325,POINT (-118.09868905798392 33.76479807157197)
HED_LNODENE1,54.64301,POINT (-121.355746944444 38.50998333333333)
HED_LNODENE2,54.64301,POINT (-121.35563197930773 38.50998333327719)
HED_LNODENE3,54.64301,POINT (-121.35563197945136 38.50989337309517)
HED_LNODENE4,54.64301,POINT (-121.355713272007 38.50982976169183)
HED_LNODENE5,54.63754,POINT (-121.35582658122124 38.50981454922492)
HED_LNODENE6,54.63754,POINT (-121.35593443034743 38.509845707051696)
HED_LNODENE7,54.63754,POINT (-121.35601308641768 38.509911316684935)
HED_LNODENE8,54.63754,POINT (-121.3560506593429 38.50999633683837)
HENRITTA_6_N101,54.16133,POINT (-119.9029965105001 36.24160599998715)
HERDLYN_6_N001,54.25986,POINT (-121.586176 37.816383)
HERSHEY_LNODESLL,54.73059,POINT (-120.8453 37.75083)
HERSHEY_LNODEXF1,54.73059,POINT (-120.8451856244636 37.7508299999447)
HERSHEY_LNODEXF2,54.73059,POINT (-120.8453 37.75073956547022)
HERSHEY_LNODEXF3,54.73059,POINT (-120.84541437553641 37.7508299999447)
HERSHEY_LNODEXF4,54.73059,POINT (-120.8453 37.750920434529704)
HICKS_2_N001,55.66657,POINT (-121.90015163922017 37.234159254320986)
HICKS_2_N002,55.66657,POINT (-121.9001516394916 37.23397874557105)
HICKS_2_N007,55.66657,POINT (-121.90037836050841 37.23397874557105)
HIDESERT_2_N001,52.69988,POINT (-116.18586145110677 34.145263999987954)
HIDESERT_2_N018,52.69988,POINT (-116.18597054889322 34.145263999987954)
HIGGINS_1_N001,55.14658,POINT (-121.09071766620363 39.043590575891166)
HIGGINS_1_N002,55.14658,POINT (-121.0907176664961 39.04341142399536)
HIGGINS_1_N004,55.14658,POINT (-121.09094833350389 39.04341142399536)
HIGHLD_1_N001,51.39242,POINT (-122.609034 38.93741777608508)
HIGHLD_1_N005,51.39242,POINT (-122.60909387327588 38.937337111942234)
HIGHWAY_1_N001,56.28509,POINT (-122.253616 38.166048151820924)
HIGHWAY_1_N002,56.28509,POINT (-122.25355635179834 38.16596692407439)
HILLSDLE_6_N001,56.81056,POINT (-122.322394 37.536271)
HILLSIDE_1_N001,55.33268,POINT (-122.23994272916374 37.879999999986126)
HILLSIDE_1_N004,55.33268,POINT (-122.24005727083625 37.879999999986126)
HILMAR_LNODEDR1,54.48427,POINT (-120.849304571346 37.4189785637285)
HILMAR_LNODEDR2,54.44596,POINT (-120.849075716434 37.4188603223578)
HILMAR_LNODEDR4,54.48427,POINT (-120.849077780203 37.4189333711687)
HILMAR_LNODEDR5,54.44596,POINT (-120.849148221032 37.4188652133943)
HILMAR_LNODEDR7,54.44596,POINT (-120.849223847561 37.4188555229834)
HILMAR_LNODER17,54.48427,POINT (-120.849307362712 37.4189123657556)
HINSON_6_N001,54.45691,POINT (-118.22236564005779 33.81885999995258)
HLFMNBY_6_N002,57.28676,POINT (-122.43018 37.46874323375435)
HLFMNBY_6_N004,57.28676,POINT (-122.43012082319957 37.46866188310803)
HLFMNBY_6_N101,57.28676,POINT (-122.43023917680043 37.46866188310803)
HMBLTBY_6_N003,66.97722,POINT (-124.11247771670773 40.78280899998469)
HOBARTTP_LNODE19,50.1656,POINT (-120.149888 39.400047)
HOLLISTR_1_N001,56.08257,POINT (-121.405867 36.862728962246265)
HOLLISTR_1_N004,56.08257,POINT (-121.40580858969733 36.86264801886252)
HOLLISTR_1_N101,56.08257,POINT (-121.40592541030266 36.86264801886252)
HOMEGRND_1_N001,51.28036,POINT (-122.84 38.96)
HOMEPROC_1_N001,51.2913,POINT (-122.85 38.94)
HONCUT_1_N001,54.27628,POINT (-121.595289 39.320099)
HOOPA_6_N001,65.80846,POINT (-123.682252 41.056514)
HORSESHE_1_N001,54.91122,POINT (-121.16156545871566 38.744281999985915)
HORSESHE_1_N002,54.91122,POINT (-121.16168054128434 38.744281999985915)
HPLNDJT_6_N001,52.661,POINT (-123.081134 38.972898)
HSK_LA_LNODEKSS,52.55757,POINT (-118.514 34.487)
HUGHSON_LNODEDR1,54.2927,POINT (-120.846755674049 37.5949433309328)
HUGHSON_LNODEDR2,54.28723,POINT (-120.846639431615 37.5949478453779)
HUGHSON_LNODEDR3,54.28723,POINT (-120.846669736494 37.5948895849844)
HUGHSON_LNODEDR4,54.2927,POINT (-120.846831604577 37.5949564824944)
HUGHSON_LNODEDR5,54.2927,POINT (-120.846800432358 37.594883530932)
HUGHSON_LNODEDR8,54.28723,POINT (-120.84669840193 37.5948895004896)
HUNT1G_7_N002,54.16681,POINT (-117.97753404459904 33.64610399995311)
HUNT2G_7_N002,54.16681,POINT (-117.97761038065147 33.645950581890766)
HUNT3G_7_N002,54.16681,POINT (-117.97781805443613 33.64596651133317)
HUNT4G_7_N002,54.16681,POINT (-117.97792719657157 33.646116990569396)
HURLEY_LNODE12LD3,50.78959,POINT (-121.418244 38.587283)
HURON_6_N001,53.01735,POINT (-120.104535 36.185797)
HUR_LNODENE1,54.54448,POINT (-121.418666944444 38.58818333333333)
HUR_LNODENE2,54.54448,POINT (-121.41855194404475 38.58818333327699)
HUR_LNODENE3,54.54448,POINT (-121.41860944430671 38.58810548632912)
HUR_LNODENE4,54.54448,POINT (-121.41872444458129 38.58810548632912)
HUR_LNODENE5,54.54448,POINT (-121.41878194484326 38.58818333327699)
HUR_LNODENE7,54.54448,POINT (-121.41872444470597 38.58826118030932)
HUR_LNODENE8,54.54448,POINT (-121.41860944418204 38.58826118030932)
HWD_SUB_LNODEONA,52.62325,POINT (-118.34689102435425 34.088090251059334)
HWD_SUB_LNODEONB,52.62325,POINT (-118.34689102458658 34.0879097488445)
HWD_SUB_LNODEONC,52.62325,POINT (-118.34710897541342 34.0879097488445)
HWD_SUB_LNODEOND,52.62325,POINT (-118.34710897564575 34.088090251059334)
HYATT_2_N212,53.70702,POINT (-121.47 39.54)
IBM-CTLE_1_N001,55.475,POINT (-121.74 37.33)
IBM-HRRS_1_N001,55.39837,POINT (-121.73994319553019 37.339999999986375)
IBM-HRRS_1_N101,55.39837,POINT (-121.74005680446982 37.339999999986375)
IGNACIO_1_N102,54.99879,POINT (-122.54000436436782 38.07555099998604)
IMHOFF_1_N001,55.24511,POINT (-122.066739 38.001509)
IMPRLBCH_6_N001,30.46834,POINT (-117.09716179037093 32.58332899998902)
IMPRLBCH_6_N004,30.44644,POINT (-117.09726820962906 32.58332899998902)
INDIANW_1_N001,52.48641,POINT (-116.36079489140164 33.75822999998817)
INDIANW_1_N005,52.48641,POINT (-116.36090310859835 33.75822999998817)
INDNFLT_6_N001,56.41098,POINT (-119.841331 37.66547)
INDUSTRL_LNODEDR1,54.47333,POINT (-120.866935168966 37.4786063003132)
INDUSTRL_LNODEDR2,54.50617,POINT (-120.866836967643 37.4784258031614)
INDUSTRL_LNODEDR3,54.50617,POINT (-120.866662034426 37.4784244272802)
INDUSTRL_LNODEDR5,54.47333,POINT (-120.866935824384 37.4785292936467)
INDUSTRL_LNODEDR7,54.47333,POINT (-120.866928290638 37.4784403782944)
INDUSTRL_LNODEDR8,54.50617,POINT (-120.866748607625 37.4784247171011)
INGRMC_1_N001,51.07811,POINT (-121.17 37.83)
INYOKERN_1_N001,50.6276,POINT (-117.79478579202693 35.65261399998741)
INYOKERN_1_N008,50.6276,POINT (-117.79489620797307 35.65261399998741)
IRONMTN_2_N001,51.39716,POINT (-115.12 34.16)
IUKA_6_N001,55.56805,POINT (-121.831011 37.665987)
JACINTO_6_N001,53.98618,POINT (-122.010645 39.582923)
JAMACHA_6_N001,123.27222,POINT (-116.957239 32.744163749547276)
JAMACHA_6_N006,123.27222,POINT (-116.95718365728564 32.74408312521416)
JAMACHA_6_N015,123.27222,POINT (-116.95729434271436 32.74408312521416)
JAMESON_1_N001,54.94406,POINT (-122.147539 38.205743)
JANSCRK_6_N001,68.41839,POINT (-124.072573 40.905394259900845)
JANSCRK_6_N003,68.41839,POINT (-124.0725108262728 40.90531287003298)
JARVIS_1_N014,56.99119,POINT (-122.01803387245575 37.59572442721241)
JARVIS_1_N016,56.99119,POINT (-122.01803387273313 37.595543572677634)
JARVIS_1_N017,56.99119,POINT (-122.01826212726687 37.595543572677634)
JARVIS_1_N101,56.99119,POINT (-122.01826212754425 37.59572442721241)
JCBSCRNR_6_N001,54.24344,POINT (-119.77977650530629 36.22245499998718)
JCBSCRNR_6_N003,54.24344,POINT (-119.77988749469371 36.22245499998718)
JENNY_1_N001,59.12042,POINT (-122.25994279875593 37.769999999986226)
JENNY_1_N008,59.12042,POINT (-122.26005720124407 37.769999999986226)
JESSUP_1_N001,53.52639,POINT (-122.328061 40.462102)
JMSCNPMP_1_N001,55.46405,POINT (-122.47 38.19)
JOHANNA_2_N001,54.40764,POINT (-117.852576 33.71362395818503)
JOHANNA_2_N007,54.40764,POINT (-117.85251982319095 33.71354302089469)
JOLON_6_N001,54.47333,POINT (-121.167635 36.013308)
KAMM_1_N001,52.31125,POINT (-120.52 36.58)
KANAKA_1_N001,54.22154,POINT (-121.38994201903363 39.439999999985574)
KEARNEY_6_N001,55.2889,POINT (-119.88278399673257 36.704357999986875)
KEARNEY_6_N099,55.2889,POINT (-119.88289600326743 36.704357999986875)
KEARNEY_7_N001,65.16321,POINT (-117.13199871171014 32.832849999988746)
KEARNEY_7_N003,65.49163,POINT (-117.13210528828985 32.832849999988746)
KELSO_2_N001,54.4788,POINT (-121.601591 37.797722)
KERMAN_6_N001,54.30912,POINT (-120.05918901200307 36.69205999998684)
KERMAN_6_N002,54.30912,POINT (-120.05930098799692 36.69205999998684)
KERNOIL_1_N001,52.37694,POINT (-119.02061483035583 35.44070999998741)
KERNOIL_1_N012,52.37694,POINT (-119.02072516964418 35.44070999998741)
KERNPWR_1_N002,52.08684,POINT (-119.097984 35.37980096994444)
KERNPWR_1_N201,52.08684,POINT (-119.09792667452027 35.37972001501422)
KERNRDGE_1_N001,51.78579,POINT (-119.76358482417542 35.48320899998747)
KERNRV_1_N001,52.35504,POINT (-119.09804132547973 35.37972001501422)
KERNWATR_1_N001,52.13062,POINT (-119.035603 35.400666)
KESWICK_6_N001,54.77985,POINT (-122.462027 40.623725)
KETTLEMN_6_N001,51.07422,POINT (-120.112696 36.044075)
KETTNER_6_N001,101.50089,POINT (-117.173774 32.733172)
KIERNAN_LNODETUB,54.6868,POINT (-121.0139 37.71047)
KINGCTY_6_N001,54.75796,POINT (-121.1266820197143 36.21683446252504)
KINGCTY_6_N002,54.75796,POINT (-121.1269039802857 36.21683446252504)
KINGCTY_6_N005,54.75796,POINT (-121.12690398053972 36.217013537372516)
KINGSBRG_1_N001,55.92383,POINT (-119.58234525016937 36.48869063297857)
KINGSBRG_1_N008,55.92383,POINT (-119.58228950045047 36.48861299994815)
KIRKER_1_N001,54.97143,POINT (-121.905844 38.0212542075842)
KIRKER_1_N005,54.97143,POINT (-121.90578440854696 38.02117289619287)
KIRKER_1_N006,54.97143,POINT (-121.90590359145303 38.02117289619287)
KNA_LNODENA2,53.57566,POINT (-122.389167 40.654722)
KNGHTSLD_1_N001,55.11921,POINT (-121.74515 38.809281)
KONOCTI6_6_N001,51.43573,POINT (-122.741085 38.9325)
KRAMER_1_N001,53.12264,POINT (-117.5425989024871 34.99008799998758)
KYOCERA_6_N001,66.04,POINT (-117.140362 32.819776)
LADDCM_LNODEARD,54.6868,POINT (-121.01392 37.73258)
LAFRESA_6_N001,54.61564,POINT (-118.33319 33.86979104273171)
LAFRESA_6_N007,54.61564,POINT (-118.33324636755688 33.869709978621295)
LAGNANL_1_N001,54.57185,POINT (-117.70295838393929 33.49498074466377)
LAGNANL_1_N002,54.57185,POINT (-117.70295838416239 33.494801255243225)
LAGNANL_1_N005,54.57185,POINT (-117.70317361583761 33.494801255243225)
LAGNANL_1_N006,54.57185,POINT (-117.70317361606071 33.49498074466377)
LAGRANG_LNODEOAD,54.12849,POINT (-120.443808701526 37.6697612035926)
LAGUBELL_6_N001,53.92049,POINT (-118.14794 33.975996097823064)
LAGUBELL_6_N210,53.92049,POINT (-118.14799649540468 33.97591495107552)
LAGUNATP_6_N001,55.43229,POINT (-121.60530194075191 36.748942999986895)
LAGUNITS_6_N001,56.60256,POINT (-121.60541405924809 36.748942999986895)
LAJOLLA_6_N001,64.50856,POINT (-117.27517670850455 32.840121999988746)
LAJOLLA_6_N007,64.50856,POINT (-117.27528329149546 32.840121999988746)
LAKEVIEW_6_N101,67.25772,POINT (-119.10139 35.093678)
LAKEVLLE_1_N001,54.72511,POINT (-122.580692 38.251505)
LAKEWOOD_1_N001,55.42574,POINT (-122.05701271293042 37.909008286572075)
LAKEWOOD_1_N003,55.42574,POINT (-122.05695542598274 37.90892999994441)
LAKEWOOD_1_N004,55.42574,POINT (-122.05701271305232 37.90885171340006)
LAKEWOOD_1_N006,55.42574,POINT (-122.05712728694768 37.90885171340006)
LAKEWOOD_1_N007,55.42574,POINT (-122.05718457401727 37.90892999994441)
LAKEWOOD_1_N009,55.42574,POINT (-122.05712728706959 37.909008286572075)
LAK_SM_LNODENE2,54.58827,POINT (-121.13012359377534 38.658077794318025)
LAK_SM_LNODENE3,54.58827,POINT (-121.13006607656462 38.65799999994368)
LAK_SM_LNODENE4,54.58827,POINT (-121.13012359390028 38.657922205653776)
LAK_SM_LNODENE6,54.58827,POINT (-121.13023862832172 38.657922205653776)
LAK_SM_LNODENE7,54.58827,POINT (-121.13029614565738 38.65799999994368)
LAK_SM_LNODENE8,54.58827,POINT (-121.13023862844666 38.658077794318025)
LAMONT_1_N001,52.19083,POINT (-118.86162984910735 35.296667999987505)
LAMONT_1_N002,52.19083,POINT (-118.86174015089266 35.296667999987505)
LAPHAM_LNODEQBZ,54.6649,POINT (-120.919982 37.639494)
LAPHAM_LNODEXBC,54.6649,POINT (-120.91986779708742 37.63949399994495)
LAPLMG1_7_N001,51.22748,POINT (-119.59192469860037 35.29516599994997)
LAPLMG2_7_N001,51.22748,POINT (-119.59200269352937 35.2950123151544)
LAPLMG3_7_N001,51.22748,POINT (-119.59221488028864 35.29502827228419)
LAPLMG4_7_N001,51.22201,POINT (-119.59232639423358 35.29517901313358)
LASPALMS_1_N001,56.60803,POINT (-119.69 36.8)
LASPLGS_6_N001,57.27581,POINT (-117.46694237728786 33.31288499998846)
LASPULGS_6_N001,54.94953,POINT (-117.46704962271214 33.31288499998846)
LAURELES_6_N001,58.14064,POINT (-121.7268922619553 36.47781599998705)
LAWRENCE_1_N001,56.90361,POINT (-122.010126 37.397207)
LAWRENCE_1_N003,56.90361,POINT (-122.01001226428907 37.39720699994556)
LAWRENCE_1_N004,56.90361,POINT (-122.010126 37.39711664332103)
LAWRENCE_LNODEENCE,50.99211,POINT (-122.010126 37.397297356679005)
LBEACH2G_7_N002,54.45691,POINT (-118.22254906136247 33.818691093192)
LCIENEGA_6_N001,54.90574,POINT (-118.378408 34.000751)
LEGRAND_1_N001,55.33268,POINT (-120.273463 37.184412)
LEMOORE_6_N002,54.34196,POINT (-119.79822042969916 36.30998799998711)
LEMOORE_6_N101,54.34196,POINT (-119.79833157030085 36.30998799998711)
LEPRINO_1_N001,51.47255,POINT (-121.41576 37.748396)
LERDO_1_N001,52.51378,POINT (-119.15188082156193 35.50010399998744)
LERDO_1_N004,52.51378,POINT (-119.15199117843807 35.50010399998744)
LILAC_6_N001,54.52806,POINT (-117.08580343192692 33.25325899998847)
LILAC_6_N010,54.52806,POINT (-117.08591056807307 33.25325899998847)
LIMESTNE_6_N001,54.7908,POINT (-120.97960448884528 38.63377399998596)
LINCON_LNODECRZ,54.65943,POINT (-120.91986779722644 37.63940356621228)
LINCON_LNODEFCN,54.65943,POINT (-120.91994855081084 37.639339619957)
LINDEN_6_N101,56.481,POINT (-121.095875 38.016891)
LITEHIPE_6_N001,54.3748,POINT (-118.17506849549716 33.88040091918611)
LITEHIPE_6_N008,54.3748,POINT (-118.17528550473195 33.88058108071875)
LIVERMRE_6_N001,55.51879,POINT (-121.78059286544908 37.68013099998621)
LIVERMRE_6_N003,55.51879,POINT (-121.78070713455092 37.68013099998621)
LIVNGSTN_6_N001,54.99879,POINT (-120.760425 37.363379203022006)
LLAGAS_1_N001,56.32341,POINT (-121.557391 37.006958040367174)
LLAGAS_1_N003,56.32341,POINT (-121.55733239433584 37.00687697980194)
LLAGAS_1_N005,56.32341,POINT (-121.55744960566416 37.00687697980194)
LMEC1_1_N001,54.8729,POINT (-121.896783 38.030625)
LMEC1_1_N101,54.8729,POINT (-121.89666830800388 38.03062499994427)
LMEC1_1_N601,54.8729,POINT (-121.89666830814532 38.0305346591732)
LMEC1_1_N801,54.8729,POINT (-121.89674940756281 38.03047077865233)
LMECCT1_7_N001,54.8729,POINT (-121.89697004046927 38.0304867914731)
LMECCT2_7_N001,54.8729,POINT (-121.89708599331652 38.03063805852326)
LMECST1_7_N001,54.8729,POINT (-121.89703337694175 38.03081089924409)
LMPC-CTY_1_N001,56.44383,POINT (-120.39 34.6)
LOCKHD1_1_N001,56.89814,POINT (-122.03213 37.409054)
LOCKHD2_1_N001,56.97477,POINT (-122.030655 37.416224)
LOGANCR_2_N001,52.87503,POINT (-122.26277291112409 39.53955399998549)
LOGANCR_2_N010,52.87503,POINT (-122.26288908887592 39.53955399998549)
LONESTAR_1_N001,57.18276,POINT (-122.20756301431467 37.511676999986356)
LOSALTS_6_N004,56.53688,POINT (-122.114735 37.3939352129738)
LOSALTS_6_N005,56.53688,POINT (-122.11467590496156 37.393853893498445)
LOSALTS_6_N101,56.53688,POINT (-122.11479409503845 37.393853893498445)
LOSCCHS_6_N001,54.15039,POINT (-116.899263 32.85981772690813)
LOSCOCHS_6_N001,35.58096,POINT (-116.89920760858072 32.85973713653372)
LOSCOCHS_6_N034,35.58096,POINT (-116.89931839141927 32.85973713653372)
LOSGATS_6_N002,56.73393,POINT (-121.97722832893687 37.226423999986494)
LOSGATS_6_N201,56.73393,POINT (-121.97734167106313 37.226423999986494)
LOSOSTS_6_N001,55.13016,POINT (-121.20007 36.293864)
LOVELAND_6_N001,35.04455,POINT (-116.792258 32.796957)
LOWGAP_7_N001,53.61397,POINT (-123.47220368717633 40.4327289999849)
LOYALTON_LNODETY,49.6894,POINT (-120.24305624345052 39.6680639999855)
LOYOLA_6_N001,56.43835,POINT (-122.09993417231678 37.360660999986344)
LOYOLA_6_N004,56.43835,POINT (-122.10004782768323 37.360660999986344)
LPFLKBD_6_N001,66.77084,POINT (-124.07263517372719 40.90531287003298)
LSGLLNS_1_N001,55.163,POINT (-122.537978 38.022339207228725)
LSGLLNS_1_N002,55.163,POINT (-122.53791840805536 38.0222578963706)
LSGLLNS_1_N003,55.163,POINT (-122.53803759194464 38.0222578963706)
LSPSTAS_2_N001,55.48594,POINT (-121.73360569835381 37.700982436898656)
LSPSTAS_2_N002,55.48594,POINT (-121.73360569863272 37.70080156299109)
LSPSTAS_2_N010,55.48594,POINT (-121.7338343013673 37.70080156299109)
LSPSTAS_2_N011,55.48594,POINT (-121.73383430164618 37.700982436898656)
LSTHLLS_6_N001,52.27841,POINT (-119.866138 35.785755)
LUCERNE_1_N001,53.70903,POINT (-122.81298 39.110189)
LUCERNE_1_N004,53.70903,POINT (-122.81 39.11)
LUIS#3_1_N001,52.71083,POINT (-120.73 36.65)
LUIS#5_1_N001,52.72177,POINT (-120.75 36.72)
LVNGSTN_7_N002,56.64088,POINT (-120.76036593987695 37.36329789847426)
LYOTH-SP_6_N001,50.15935,POINT (-121.390858 37.721862)
LYTNVLLE_6_N001,66.3778,POINT (-123.476979 39.684962)
MABURY_1_N001,56.64635,POINT (-121.86395517205479 37.36089599998639)
MABURY_6_N001,57.9217,POINT (-121.86406882794522 37.36089599998639)
MADISON_1_N002,54.20512,POINT (-121.969138 38.67073989103906)
MADISON_1_N201,54.20512,POINT (-121.9690782228888 38.67065905446531)
MAGUNDEN_1_N002,52.42073,POINT (-118.92373215922743 35.36215899998747)
MAINE-PR_6_N001,54.41859,POINT (-121.77582145519017 38.385820999985995)
MALAGA_1_N001,56.66277,POINT (-119.72474601890697 36.69415479048744)
MALAGA_1_N004,56.66277,POINT (-119.72474601916853 36.69397520940774)
MALAGA_1_N005,56.66277,POINT (-119.72496998083147 36.69397520940774)
MALAGA_1_N206,56.66277,POINT (-119.72496998109303 36.69415479048744)
MANCHSTR_1_N001,56.71203,POINT (-119.787488 36.78803392229639)
MANCHSTR_1_N002,56.71203,POINT (-119.78742968988867 36.787953038837564)
MANCHSTR_1_N005,56.71203,POINT (-119.78754631011132 36.787953038837564)
MANDLY1G_7_N002,54.5828,POINT (-119.24890677468957 34.207443999951565)
MANDLY2G_7_N002,54.5828,POINT (-119.24907061260453 34.20736577177866)
MANDLY3G_7_N001,54.5828,POINT (-119.2490706127059 34.20752222819712)
MANTECA_1_N001,48.95105,POINT (-121.22356755493873 37.80151542742815)
MANTECA_1_N002,48.95105,POINT (-121.22356755521895 37.80133457246114)
MANTECA_1_N012,48.95105,POINT (-121.22379644478104 37.80133457246114)
MANTECA_1_N013,48.95105,POINT (-121.22379644506127 37.80151542742815)
MANVILLE_1_N001,56.32341,POINT (-120.43 34.53)
MARGARTA_1_N001,54.50617,POINT (-117.62798626281774 33.55007578845692)
MARGARTA_1_N002,54.50617,POINT (-117.62798626304166 33.54989621144975)
MARGARTA_1_N008,54.50617,POINT (-117.62820173695833 33.54989621144975)
MARGARTA_1_N009,54.50617,POINT (-117.62820173718225 33.55007578845692)
MARICOPA_6_N001,50.57065,POINT (-119.398151 35.107547)
MARIPOS2_6_N001,55.94573,POINT (-120.00773602136582 37.50445799998627)
MARIPOS2_6_N003,55.94573,POINT (-120.00784997863418 37.50445799998627)
MARPOS_LNODEKSA,54.6649,POINT (-120.92006110878681 37.63932432741219)
MARPOS_LNODENOX,54.6649,POINT (-120.92016824287315 37.63935564925701)
MARSHALL_LNODEDR1,54.51164,POINT (-121.132527674588 37.43587720766)
MARSHALL_LNODEDR2,54.52806,POINT (-121.13220043951 37.4358760484777)
MARSHALL_LNODEDR3,54.51164,POINT (-121.132682875263 37.4358798082574)
MARSHALL_LNODEDR4,54.52806,POINT (-121.132046059332 37.4358789493306)
MARSHALL_LNODEDR5,54.52806,POINT (-121.131895544498 37.4358787251639)
MARSHALL_LNODER8C,54.51164,POINT (-121.132374308977 37.435876146414)
MARTELL_6_N001,56.51874,POINT (-120.79669245138386 38.369191999986)
MARTINEZ_1_N001,55.33268,POINT (-122.16 38.02)
MCARTHR_6_N001,52.36599,POINT (-121.40878106361407 41.05270199998445)
MCCALL_1_N026,56.15372,POINT (-119.639697 36.61141783540495)
MCCALL_1_N030,56.15372,POINT (-119.63963891745578 36.61133708228342)
MCC_LNODEMCC,54.53901,POINT (-121.51320976638306 38.63008971070796)
MCDISLE_6_N001,56.35077,POINT (-121.52832945017714 37.93693288402067)
MCFRLND_6_N001,60.33712,POINT (-119.276835 35.688444)
MCKEE_1_N001,56.49309,POINT (-121.843789 37.366407204044364)
MCKEE_1_N005,56.49309,POINT (-121.84372993637959 37.36632589796316)
MCKEE_1_N101,56.49309,POINT (-121.84384806362041 37.36632589796316)
MCMULLN1_2_N001,54.42407,POINT (-119.989065 36.592775)
MCY_LNODE101,54.59375,POINT (-121.464371944444 38.563116666666666)
MCY_LNODE102,54.59375,POINT (-121.4642569555954 38.563116666610455)
MCY_LNODE103,54.59375,POINT (-121.46425695573926 38.56302675430868)
MCY_LNODE104,54.59375,POINT (-121.46433826506194 38.562963176761876)
MCY_LNODE105,54.59922,POINT (-121.46445159764659 38.562947972391605)
MCY_LNODE106,54.59922,POINT (-121.46455946901716 38.5629791136348)
MCY_LNODE107,54.59922,POINT (-121.46463814131086 38.56304468834792)
MCY_LNODE108,54.59922,POINT (-121.46467572198618 38.56312966325024)
MDLRIVR_6_N001,55.69394,POINT (-121.52844854982285 37.93693288402067)
MDWYPS_6_N001,50.97022,POINT (-119.45497183549746 35.402824999987416)
MECCTG1_7_N100,55.22321,POINT (-121.77988662517618 37.239909741275135)
MECCTG2_7_N100,55.22321,POINT (-121.78011337509535 37.2400902586168)
MEDWLNE_1_N001,55.43121,POINT (-122.052361 37.963141225082815)
MEDWLNE_1_N002,55.43121,POINT (-122.05230143651556 37.963059887443606)
MEDWLNE_1_N006,55.43121,POINT (-122.05242056348443 37.963059887443606)
